YEAR,INDEX,TEMP3,MODEL,SERIES,USED
2099,7,3.728610992,CESM1-CAM5_8.5,8.5,N
2022,7,-0.376783371,CMCC-CM_8.5,8.5,N
2023,7,0.420501232,CMCC-CM_8.5,8.5,N
2024,7,-0.116965294,CMCC-CM_8.5,8.5,N
2025,7,0.861828327,CMCC-CM_8.5,8.5,N
2026,7,0.563406467,CMCC-CM_8.5,8.5,N
2027,7,0.996840954,CMCC-CM_8.5,8.5,N
2028,7,1.151782513,CMCC-CM_8.5,8.5,N
2029,7,0.64951992,CMCC-CM_8.5,8.5,N
2030,7,0.667831898,CMCC-CM_8.5,8.5,N
2031,7,1.053555965,CMCC-CM_8.5,8.5,N
2032,7,0.84954071,CMCC-CM_8.5,8.5,N
2033,7,0.856121063,CMCC-CM_8.5,8.5,N
2034,7,0.794780731,CMCC-CM_8.5,8.5,N
2035,7,1.54834795,CMCC-CM_8.5,8.5,N
2036,7,1.665626526,CMCC-CM_8.5,8.5,N
2037,7,0.884472847,CMCC-CM_8.5,8.5,N
2038,7,1.573671341,CMCC-CM_8.5,8.5,N
2039,7,1.683082581,CMCC-CM_8.5,8.5,N
2040,7,1.297222614,CMCC-CM_8.5,8.5,N
2041,7,1.500929356,CMCC-CM_8.5,8.5,N
2042,7,1.242984772,CMCC-CM_8.5,8.5,N
2043,7,1.298188686,CMCC-CM_8.5,8.5,N
2044,7,1.848474503,CMCC-CM_8.5,8.5,N
2045,7,0.910875797,CMCC-CM_8.5,8.5,N
2046,7,0.812528133,CMCC-CM_8.5,8.5,N
2047,7,1.002721786,CMCC-CM_8.5,8.5,N
2048,7,0.553578854,CMCC-CM_8.5,8.5,N
2049,7,1.141931534,CMCC-CM_8.5,8.5,N
2050,7,0.229959011,CMCC-CM_8.5,8.5,N
2051,7,0.937355995,CMCC-CM_8.5,8.5,N
2052,7,0.394512653,CMCC-CM_8.5,8.5,N
2053,7,1.489494801,CMCC-CM_8.5,8.5,N
2054,7,0.491364002,CMCC-CM_8.5,8.5,N
2055,7,1.326324463,CMCC-CM_8.5,8.5,N
2056,7,2.379325867,CMCC-CM_8.5,8.5,N
2057,7,2.240009308,CMCC-CM_8.5,8.5,N
2058,7,1.556082726,CMCC-CM_8.5,8.5,N
2059,7,2.041238785,CMCC-CM_8.5,8.5,N
2060,7,2.535984039,CMCC-CM_8.5,8.5,N
2061,7,2.177270412,CMCC-CM_8.5,8.5,N
2062,7,2.443396568,CMCC-CM_8.5,8.5,N
2063,7,1.14613533,CMCC-CM_8.5,8.5,N
2064,7,1.793055534,CMCC-CM_8.5,8.5,N
2065,7,1.65871954,CMCC-CM_8.5,8.5,N
2066,7,1.894049644,CMCC-CM_8.5,8.5,N
2067,7,1.064198971,CMCC-CM_8.5,8.5,N
2068,7,1.636483669,CMCC-CM_8.5,8.5,N
2069,7,1.55369091,CMCC-CM_8.5,8.5,N
2070,7,2.6684618,CMCC-CM_8.5,8.5,N
2071,7,2.429469585,CMCC-CM_8.5,8.5,N
2072,7,2.507855415,CMCC-CM_8.5,8.5,N
2073,7,2.811828613,CMCC-CM_8.5,8.5,N
2074,7,2.026001453,CMCC-CM_8.5,8.5,N
2075,7,2.558470726,CMCC-CM_8.5,8.5,N
2076,7,1.723480701,CMCC-CM_8.5,8.5,N
2077,7,2.108865261,CMCC-CM_8.5,8.5,N
2078,7,3.050380707,CMCC-CM_8.5,8.5,N
2079,7,3.562054634,CMCC-CM_8.5,8.5,N
2080,7,2.467529297,CMCC-CM_8.5,8.5,N
2081,7,2.8552742,CMCC-CM_8.5,8.5,N
2082,7,2.468557358,CMCC-CM_8.5,8.5,N
2083,7,3.492987633,CMCC-CM_8.5,8.5,N
2084,7,3.615972519,CMCC-CM_8.5,8.5,N
2085,7,2.768537521,CMCC-CM_8.5,8.5,N
2086,7,2.013822556,CMCC-CM_8.5,8.5,N
2087,7,1.586315632,CMCC-CM_8.5,8.5,N
2088,7,1.564270496,CMCC-CM_8.5,8.5,N
2089,7,2.781535149,CMCC-CM_8.5,8.5,N
2090,7,2.20800209,CMCC-CM_8.5,8.5,N
2091,7,2.55314064,CMCC-CM_8.5,8.5,N
2092,7,3.349047661,CMCC-CM_8.5,8.5,N
2093,7,1.740207672,CMCC-CM_8.5,8.5,N
2094,7,1.733314037,CMCC-CM_8.5,8.5,N
2095,7,2.246865749,CMCC-CM_8.5,8.5,N
2096,7,3.214744568,CMCC-CM_8.5,8.5,N
2097,7,3.229610443,CMCC-CM_8.5,8.5,N
2098,7,3.08881855,CMCC-CM_8.5,8.5,N
2099,7,2.633069992,CMCC-CM_8.5,8.5,N
2022,7,2.030724049,GFDL-ESM2G_8.5,8.5,N
2023,7,2.010792732,GFDL-ESM2G_8.5,8.5,N
2024,7,0.613108397,GFDL-ESM2G_8.5,8.5,N
2025,7,1.113744497,GFDL-ESM2G_8.5,8.5,N
2026,7,0.280372858,GFDL-ESM2G_8.5,8.5,N
2027,7,-1.016110539,GFDL-ESM2G_8.5,8.5,N
2028,7,1.388075829,GFDL-ESM2G_8.5,8.5,N
2029,7,2.055217266,GFDL-ESM2G_8.5,8.5,N
2030,7,1.682109356,GFDL-ESM2G_8.5,8.5,N
2031,7,1.38368082,GFDL-ESM2G_8.5,8.5,N
2032,7,1.800792217,GFDL-ESM2G_8.5,8.5,N
2033,7,0.672720671,GFDL-ESM2G_8.5,8.5,N
2034,7,2.295394897,GFDL-ESM2G_8.5,8.5,N
2035,7,0.157656908,GFDL-ESM2G_8.5,8.5,N
2036,7,0.894061565,GFDL-ESM2G_8.5,8.5,N
2037,7,1.082032442,GFDL-ESM2G_8.5,8.5,N
2038,7,0.700591326,GFDL-ESM2G_8.5,8.5,N
2039,7,0.438042879,GFDL-ESM2G_8.5,8.5,N
2040,7,1.786673546,GFDL-ESM2G_8.5,8.5,N
2041,7,2.393971443,GFDL-ESM2G_8.5,8.5,N
2042,7,0.648525476,GFDL-ESM2G_8.5,8.5,N
2043,7,0.25593996,GFDL-ESM2G_8.5,8.5,N
2044,7,2.270698071,GFDL-ESM2G_8.5,8.5,N
2045,7,1.253996849,GFDL-ESM2G_8.5,8.5,N
2046,7,0.936316967,GFDL-ESM2G_8.5,8.5,N
2047,7,2.295387268,GFDL-ESM2G_8.5,8.5,N
2048,7,1.363303185,GFDL-ESM2G_8.5,8.5,N
2049,7,1.379617691,GFDL-ESM2G_8.5,8.5,N
2050,7,1.572997093,GFDL-ESM2G_8.5,8.5,N
2051,7,1.061874628,GFDL-ESM2G_8.5,8.5,N
2052,7,1.045181274,GFDL-ESM2G_8.5,8.5,N
2053,7,2.45511961,GFDL-ESM2G_8.5,8.5,N
2054,7,1.738519192,GFDL-ESM2G_8.5,8.5,N
2055,7,1.747071266,GFDL-ESM2G_8.5,8.5,N
2056,7,2.682332516,GFDL-ESM2G_8.5,8.5,N
2057,7,3.153650284,GFDL-ESM2G_8.5,8.5,N
2058,7,2.946984768,GFDL-ESM2G_8.5,8.5,N
2059,7,1.26346159,GFDL-ESM2G_8.5,8.5,N
2060,7,1.352250576,GFDL-ESM2G_8.5,8.5,N
2061,7,2.858892441,GFDL-ESM2G_8.5,8.5,N
2062,7,1.487023354,GFDL-ESM2G_8.5,8.5,N
2063,7,-0.0066185,GFDL-ESM2G_8.5,8.5,N
2064,7,1.647896767,GFDL-ESM2G_8.5,8.5,N
2065,7,0.100395918,GFDL-ESM2G_8.5,8.5,N
2066,7,2.186011791,GFDL-ESM2G_8.5,8.5,N
2067,7,2.656900883,GFDL-ESM2G_8.5,8.5,N
2068,7,2.186172009,GFDL-ESM2G_8.5,8.5,N
2069,7,3.19593811,GFDL-ESM2G_8.5,8.5,N
2070,7,2.356408596,GFDL-ESM2G_8.5,8.5,N
2071,7,1.188378811,GFDL-ESM2G_8.5,8.5,N
2072,7,2.367926598,GFDL-ESM2G_8.5,8.5,N
2073,7,1.108094454,GFDL-ESM2G_8.5,8.5,N
2074,7,1.830126762,GFDL-ESM2G_8.5,8.5,N
2075,7,3.419905663,GFDL-ESM2G_8.5,8.5,N
2076,7,3.843070507,GFDL-ESM2G_8.5,8.5,N
2077,7,4.374568939,GFDL-ESM2G_8.5,8.5,N
2078,7,3.22766161,GFDL-ESM2G_8.5,8.5,N
2079,7,2.32189846,GFDL-ESM2G_8.5,8.5,N
2080,7,2.777124882,GFDL-ESM2G_8.5,8.5,N
2081,7,3.025743484,GFDL-ESM2G_8.5,8.5,N
2082,7,1.502479553,GFDL-ESM2G_8.5,8.5,N
2083,7,1.521094799,GFDL-ESM2G_8.5,8.5,N
2084,7,1.121153593,GFDL-ESM2G_8.5,8.5,N
2085,7,2.779870987,GFDL-ESM2G_8.5,8.5,N
2086,7,2.379947186,GFDL-ESM2G_8.5,8.5,N
2087,7,4.14295435,GFDL-ESM2G_8.5,8.5,N
2088,7,3.091882706,GFDL-ESM2G_8.5,8.5,N
2089,7,4.173963547,GFDL-ESM2G_8.5,8.5,N
2090,7,5.027061462,GFDL-ESM2G_8.5,8.5,N
2091,7,3.532312393,GFDL-ESM2G_8.5,8.5,N
2092,7,2.485353947,GFDL-ESM2G_8.5,8.5,N
2093,7,2.890649319,GFDL-ESM2G_8.5,8.5,N
2094,7,3.539698124,GFDL-ESM2G_8.5,8.5,N
2095,7,3.340301037,GFDL-ESM2G_8.5,8.5,N
2096,7,4.421265602,GFDL-ESM2G_8.5,8.5,N
2097,7,4.728567123,GFDL-ESM2G_8.5,8.5,N
2098,7,4.226092339,GFDL-ESM2G_8.5,8.5,N
2099,7,3.756515026,GFDL-ESM2G_8.5,8.5,N
2022,7,0.905823708,HADGEM2-ES_8.5,8.5,Y
2023,7,1.320812225,HADGEM2-ES_8.5,8.5,Y
2024,7,1.18129921,HADGEM2-ES_8.5,8.5,Y
2025,7,1.288033009,HADGEM2-ES_8.5,8.5,Y
2026,7,0.879714966,HADGEM2-ES_8.5,8.5,Y
2027,7,1.929459572,HADGEM2-ES_8.5,8.5,Y
2028,7,1.419331551,HADGEM2-ES_8.5,8.5,Y
2029,7,0.76676321,HADGEM2-ES_8.5,8.5,Y
2030,7,0.532972336,HADGEM2-ES_8.5,8.5,Y
2031,7,0.781724453,HADGEM2-ES_8.5,8.5,Y
2032,7,1.260103703,HADGEM2-ES_8.5,8.5,Y
2033,7,0.838128567,HADGEM2-ES_8.5,8.5,Y
2034,7,0.995572567,HADGEM2-ES_8.5,8.5,Y
2035,7,1.34664011,HADGEM2-ES_8.5,8.5,Y
2036,7,1.264165878,HADGEM2-ES_8.5,8.5,Y
2037,7,1.187046528,HADGEM2-ES_8.5,8.5,Y
2038,7,2.104412079,HADGEM2-ES_8.5,8.5,Y
2039,7,1.051594734,HADGEM2-ES_8.5,8.5,Y
2040,7,1.691513538,HADGEM2-ES_8.5,8.5,Y
2041,7,1.555550575,HADGEM2-ES_8.5,8.5,Y
2042,7,1.497529507,HADGEM2-ES_8.5,8.5,Y
2043,7,1.505086899,HADGEM2-ES_8.5,8.5,Y
2044,7,1.223963737,HADGEM2-ES_8.5,8.5,Y
2045,7,1.925568581,HADGEM2-ES_8.5,8.5,Y
2046,7,2.163449287,HADGEM2-ES_8.5,8.5,Y
2047,7,1.54264164,HADGEM2-ES_8.5,8.5,Y
2048,7,2.404497147,HADGEM2-ES_8.5,8.5,Y
2049,7,2.500896454,HADGEM2-ES_8.5,8.5,Y
2050,7,1.961392403,HADGEM2-ES_8.5,8.5,Y
2051,7,2.593297958,HADGEM2-ES_8.5,8.5,Y
2052,7,2.011221886,HADGEM2-ES_8.5,8.5,Y
2053,7,2.360632896,HADGEM2-ES_8.5,8.5,Y
2054,7,2.372035027,HADGEM2-ES_8.5,8.5,Y
2055,7,2.712708473,HADGEM2-ES_8.5,8.5,Y
2056,7,2.179916382,HADGEM2-ES_8.5,8.5,Y
2057,7,2.887660027,HADGEM2-ES_8.5,8.5,Y
2058,7,2.250484467,HADGEM2-ES_8.5,8.5,Y
2059,7,3.523053169,HADGEM2-ES_8.5,8.5,Y
2060,7,2.716921806,HADGEM2-ES_8.5,8.5,Y
2061,7,2.370546341,HADGEM2-ES_8.5,8.5,Y
2062,7,2.859740257,HADGEM2-ES_8.5,8.5,Y
2063,7,2.53366375,HADGEM2-ES_8.5,8.5,Y
2064,7,2.535284042,HADGEM2-ES_8.5,8.5,Y
2065,7,2.828780174,HADGEM2-ES_8.5,8.5,Y
2066,7,3.285502434,HADGEM2-ES_8.5,8.5,Y
2067,7,3.309407234,HADGEM2-ES_8.5,8.5,Y
2068,7,3.182033539,HADGEM2-ES_8.5,8.5,Y
2069,7,3.762605667,HADGEM2-ES_8.5,8.5,Y
2070,7,2.912167549,HADGEM2-ES_8.5,8.5,Y
2071,7,2.988951683,HADGEM2-ES_8.5,8.5,Y
2072,7,3.009752274,HADGEM2-ES_8.5,8.5,Y
2073,7,3.87131691,HADGEM2-ES_8.5,8.5,Y
2074,7,3.793446541,HADGEM2-ES_8.5,8.5,Y
2075,7,2.84738636,HADGEM2-ES_8.5,8.5,Y
2076,7,3.014992714,HADGEM2-ES_8.5,8.5,Y
2077,7,3.081596375,HADGEM2-ES_8.5,8.5,Y
2078,7,2.763577461,HADGEM2-ES_8.5,8.5,Y
2079,7,3.772054672,HADGEM2-ES_8.5,8.5,Y
2080,7,4.100782394,HADGEM2-ES_8.5,8.5,Y
2081,7,4.271473885,HADGEM2-ES_8.5,8.5,Y
2082,7,4.114624977,HADGEM2-ES_8.5,8.5,Y
2083,7,3.914735794,HADGEM2-ES_8.5,8.5,Y
2084,7,4.226258278,HADGEM2-ES_8.5,8.5,Y
2085,7,3.653887749,HADGEM2-ES_8.5,8.5,Y
2086,7,4.536546707,HADGEM2-ES_8.5,8.5,Y
2087,7,4.326719284,HADGEM2-ES_8.5,8.5,Y
2088,7,4.636958122,HADGEM2-ES_8.5,8.5,Y
2089,7,5.036826134,HADGEM2-ES_8.5,8.5,Y
2090,7,4.416285515,HADGEM2-ES_8.5,8.5,Y
2091,7,4.994040489,HADGEM2-ES_8.5,8.5,Y
2092,7,4.268847466,HADGEM2-ES_8.5,8.5,Y
2093,7,4.163949013,HADGEM2-ES_8.5,8.5,Y
2094,7,3.498317719,HADGEM2-ES_8.5,8.5,Y
2095,7,4.101868629,HADGEM2-ES_8.5,8.5,Y
2096,7,4.515419006,HADGEM2-ES_8.5,8.5,Y
2097,7,4.552672386,HADGEM2-ES_8.5,8.5,Y
2098,7,4.686803818,HADGEM2-ES_8.5,8.5,Y
2099,7,4.833198547,HADGEM2-ES_8.5,8.5,Y
2022,7,0.81208086,IPSL-CM5A-LR_8.5,8.5,N
2023,7,1.440057755,IPSL-CM5A-LR_8.5,8.5,N
2024,7,0.954493046,IPSL-CM5A-LR_8.5,8.5,N
2025,7,0.385848522,IPSL-CM5A-LR_8.5,8.5,N
2026,7,0.980171204,IPSL-CM5A-LR_8.5,8.5,N
2027,7,1.808286667,IPSL-CM5A-LR_8.5,8.5,N
2028,7,1.727388382,IPSL-CM5A-LR_8.5,8.5,N
2029,7,0.498336315,IPSL-CM5A-LR_8.5,8.5,N
2030,7,0.643311977,IPSL-CM5A-LR_8.5,8.5,N
2031,7,1.926687241,IPSL-CM5A-LR_8.5,8.5,N
2032,7,0.71868515,IPSL-CM5A-LR_8.5,8.5,N
2033,7,1.704896927,IPSL-CM5A-LR_8.5,8.5,N
2034,7,1.050383568,IPSL-CM5A-LR_8.5,8.5,N
2035,7,-0.120608807,IPSL-CM5A-LR_8.5,8.5,N
2036,7,0.333901405,IPSL-CM5A-LR_8.5,8.5,N
2037,7,1.470582008,IPSL-CM5A-LR_8.5,8.5,N
2038,7,1.026354313,IPSL-CM5A-LR_8.5,8.5,N
2039,7,1.068878651,IPSL-CM5A-LR_8.5,8.5,N
2040,7,0.120234013,IPSL-CM5A-LR_8.5,8.5,N
2041,7,1.410838127,IPSL-CM5A-LR_8.5,8.5,N
2042,7,0.229832172,IPSL-CM5A-LR_8.5,8.5,N
2043,7,-0.303818226,IPSL-CM5A-LR_8.5,8.5,N
2044,7,2.405525208,IPSL-CM5A-LR_8.5,8.5,N
2045,7,1.255097389,IPSL-CM5A-LR_8.5,8.5,N
2046,7,1.892313004,IPSL-CM5A-LR_8.5,8.5,N
2047,7,0.080372334,IPSL-CM5A-LR_8.5,8.5,N
2048,7,1.726291656,IPSL-CM5A-LR_8.5,8.5,N
2049,7,2.458972931,IPSL-CM5A-LR_8.5,8.5,N
2050,7,2.248693466,IPSL-CM5A-LR_8.5,8.5,N
2051,7,2.060807228,IPSL-CM5A-LR_8.5,8.5,N
2052,7,1.632556915,IPSL-CM5A-LR_8.5,8.5,N
2053,7,2.203601837,IPSL-CM5A-LR_8.5,8.5,N
2054,7,3.090353966,IPSL-CM5A-LR_8.5,8.5,N
2055,7,2.951745987,IPSL-CM5A-LR_8.5,8.5,N
2056,7,1.834301949,IPSL-CM5A-LR_8.5,8.5,N
2057,7,1.743545532,IPSL-CM5A-LR_8.5,8.5,N
2058,7,2.175124168,IPSL-CM5A-LR_8.5,8.5,N
2059,7,2.19546032,IPSL-CM5A-LR_8.5,8.5,N
2060,7,2.392199516,IPSL-CM5A-LR_8.5,8.5,N
2061,7,1.862228394,IPSL-CM5A-LR_8.5,8.5,N
2062,7,0.984737396,IPSL-CM5A-LR_8.5,8.5,N
2063,7,1.571270943,IPSL-CM5A-LR_8.5,8.5,N
2064,7,2.597799301,IPSL-CM5A-LR_8.5,8.5,N
2065,7,1.382352352,IPSL-CM5A-LR_8.5,8.5,N
2066,7,3.807723999,IPSL-CM5A-LR_8.5,8.5,N
2067,7,2.316231728,IPSL-CM5A-LR_8.5,8.5,N
2068,7,2.274041176,IPSL-CM5A-LR_8.5,8.5,N
2069,7,2.841236115,IPSL-CM5A-LR_8.5,8.5,N
2070,7,3.106361389,IPSL-CM5A-LR_8.5,8.5,N
2071,7,2.80510807,IPSL-CM5A-LR_8.5,8.5,N
2072,7,2.386629105,IPSL-CM5A-LR_8.5,8.5,N
2073,7,3.348039627,IPSL-CM5A-LR_8.5,8.5,N
2074,7,4.011689186,IPSL-CM5A-LR_8.5,8.5,N
2075,7,2.961491585,IPSL-CM5A-LR_8.5,8.5,N
2076,7,2.554906845,IPSL-CM5A-LR_8.5,8.5,N
2077,7,2.574458122,IPSL-CM5A-LR_8.5,8.5,N
2078,7,3.602640152,IPSL-CM5A-LR_8.5,8.5,N
2079,7,2.409453392,IPSL-CM5A-LR_8.5,8.5,N
2080,7,3.356648445,IPSL-CM5A-LR_8.5,8.5,N
2081,7,3.712276459,IPSL-CM5A-LR_8.5,8.5,N
2082,7,3.056297302,IPSL-CM5A-LR_8.5,8.5,N
2083,7,3.66517067,IPSL-CM5A-LR_8.5,8.5,N
2084,7,4.034393311,IPSL-CM5A-LR_8.5,8.5,N
2085,7,3.968784332,IPSL-CM5A-LR_8.5,8.5,N
2086,7,4.036612511,IPSL-CM5A-LR_8.5,8.5,N
2087,7,4.08255291,IPSL-CM5A-LR_8.5,8.5,N
2088,7,3.621809959,IPSL-CM5A-LR_8.5,8.5,N
2089,7,3.988035202,IPSL-CM5A-LR_8.5,8.5,N
2090,7,3.76308918,IPSL-CM5A-LR_8.5,8.5,N
2091,7,3.229519844,IPSL-CM5A-LR_8.5,8.5,N
2092,7,3.10593605,IPSL-CM5A-LR_8.5,8.5,N
2093,7,2.841955185,IPSL-CM5A-LR_8.5,8.5,N
2094,7,3.193616867,IPSL-CM5A-LR_8.5,8.5,N
2095,7,4.499341965,IPSL-CM5A-LR_8.5,8.5,N
2096,7,4.631250381,IPSL-CM5A-LR_8.5,8.5,N
2097,7,4.816074371,IPSL-CM5A-LR_8.5,8.5,N
2098,7,4.706809044,IPSL-CM5A-LR_8.5,8.5,N
2099,7,4.040685654,IPSL-CM5A-LR_8.5,8.5,N
2022,7,-0.051586151,IPSL-CM5A-MR_8.5,8.5,N
2023,7,0.165414333,IPSL-CM5A-MR_8.5,8.5,N
2024,7,1.180776119,IPSL-CM5A-MR_8.5,8.5,N
2025,7,1.204505444,IPSL-CM5A-MR_8.5,8.5,N
2026,7,1.301222801,IPSL-CM5A-MR_8.5,8.5,N
2027,7,0.432875633,IPSL-CM5A-MR_8.5,8.5,N
2028,7,-0.056994438,IPSL-CM5A-MR_8.5,8.5,N
2029,7,1.065868855,IPSL-CM5A-MR_8.5,8.5,N
2030,7,1.169762135,IPSL-CM5A-MR_8.5,8.5,N
2031,7,1.709280014,IPSL-CM5A-MR_8.5,8.5,N
2032,7,1.21992445,IPSL-CM5A-MR_8.5,8.5,N
2033,7,1.434343338,IPSL-CM5A-MR_8.5,8.5,N
2034,7,1.523266792,IPSL-CM5A-MR_8.5,8.5,N
2035,7,1.584617615,IPSL-CM5A-MR_8.5,8.5,N
2036,7,1.227934361,IPSL-CM5A-MR_8.5,8.5,N
2037,7,1.774710655,IPSL-CM5A-MR_8.5,8.5,N
2038,7,1.870321274,IPSL-CM5A-MR_8.5,8.5,N
2039,7,-0.157520294,IPSL-CM5A-MR_8.5,8.5,N
2040,7,0.848130703,IPSL-CM5A-MR_8.5,8.5,N
2041,7,-0.090662003,IPSL-CM5A-MR_8.5,8.5,N
2042,7,-0.122756958,IPSL-CM5A-MR_8.5,8.5,N
2043,7,1.835312843,IPSL-CM5A-MR_8.5,8.5,N
2044,7,1.396818161,IPSL-CM5A-MR_8.5,8.5,N
2045,7,1.333449841,IPSL-CM5A-MR_8.5,8.5,N
2046,7,1.159034729,IPSL-CM5A-MR_8.5,8.5,N
2047,7,2.7284832,IPSL-CM5A-MR_8.5,8.5,N
2048,7,2.722700119,IPSL-CM5A-MR_8.5,8.5,N
2049,7,1.628564835,IPSL-CM5A-MR_8.5,8.5,N
2050,7,0.8545084,IPSL-CM5A-MR_8.5,8.5,N
2051,7,2.055900574,IPSL-CM5A-MR_8.5,8.5,N
2052,7,2.041550636,IPSL-CM5A-MR_8.5,8.5,N
2053,7,1.870473862,IPSL-CM5A-MR_8.5,8.5,N
2054,7,1.71408844,IPSL-CM5A-MR_8.5,8.5,N
2055,7,0.111836433,IPSL-CM5A-MR_8.5,8.5,N
2056,7,1.726150513,IPSL-CM5A-MR_8.5,8.5,N
2057,7,1.579607964,IPSL-CM5A-MR_8.5,8.5,N
2058,7,2.447975159,IPSL-CM5A-MR_8.5,8.5,N
2059,7,2.776115417,IPSL-CM5A-MR_8.5,8.5,N
2060,7,2.358236313,IPSL-CM5A-MR_8.5,8.5,N
2061,7,2.908112526,IPSL-CM5A-MR_8.5,8.5,N
2062,7,2.866937637,IPSL-CM5A-MR_8.5,8.5,N
2063,7,0.570665836,IPSL-CM5A-MR_8.5,8.5,N
2064,7,2.165868759,IPSL-CM5A-MR_8.5,8.5,N
2065,7,3.202368736,IPSL-CM5A-MR_8.5,8.5,N
2066,7,2.220896721,IPSL-CM5A-MR_8.5,8.5,N
2067,7,2.875137329,IPSL-CM5A-MR_8.5,8.5,N
2068,7,2.551645279,IPSL-CM5A-MR_8.5,8.5,N
2069,7,2.880270004,IPSL-CM5A-MR_8.5,8.5,N
2070,7,2.687050819,IPSL-CM5A-MR_8.5,8.5,N
2071,7,1.648111343,IPSL-CM5A-MR_8.5,8.5,N
2072,7,2.683540344,IPSL-CM5A-MR_8.5,8.5,N
2073,7,2.966703415,IPSL-CM5A-MR_8.5,8.5,N
2074,7,2.815470695,IPSL-CM5A-MR_8.5,8.5,N
2075,7,3.00239563,IPSL-CM5A-MR_8.5,8.5,N
2076,7,3.039682388,IPSL-CM5A-MR_8.5,8.5,N
2077,7,2.938971519,IPSL-CM5A-MR_8.5,8.5,N
2078,7,2.930403709,IPSL-CM5A-MR_8.5,8.5,N
2079,7,3.574931145,IPSL-CM5A-MR_8.5,8.5,N
2080,7,3.678705215,IPSL-CM5A-MR_8.5,8.5,N
2081,7,3.880734444,IPSL-CM5A-MR_8.5,8.5,N
2082,7,3.08642292,IPSL-CM5A-MR_8.5,8.5,N
2083,7,3.211541176,IPSL-CM5A-MR_8.5,8.5,N
2084,7,2.483065605,IPSL-CM5A-MR_8.5,8.5,N
2085,7,1.324059963,IPSL-CM5A-MR_8.5,8.5,N
2086,7,3.351296425,IPSL-CM5A-MR_8.5,8.5,N
2087,7,3.384313583,IPSL-CM5A-MR_8.5,8.5,N
2088,7,2.772651672,IPSL-CM5A-MR_8.5,8.5,N
2089,7,3.362732887,IPSL-CM5A-MR_8.5,8.5,N
2090,7,2.446965218,IPSL-CM5A-MR_8.5,8.5,N
2091,7,3.143485069,IPSL-CM5A-MR_8.5,8.5,N
2092,7,2.818321228,IPSL-CM5A-MR_8.5,8.5,N
2093,7,2.838870049,IPSL-CM5A-MR_8.5,8.5,N
2094,7,3.095979691,IPSL-CM5A-MR_8.5,8.5,N
2095,7,4.046127319,IPSL-CM5A-MR_8.5,8.5,N
2096,7,3.790493965,IPSL-CM5A-MR_8.5,8.5,N
2097,7,4.022792816,IPSL-CM5A-MR_8.5,8.5,N
2098,7,3.228446007,IPSL-CM5A-MR_8.5,8.5,N
2099,7,3.742908478,IPSL-CM5A-MR_8.5,8.5,N
2022,7,0.237802505,MIROC5_8.5,8.5,Y
2023,7,-0.156574249,MIROC5_8.5,8.5,Y
2024,7,0.329884529,MIROC5_8.5,8.5,Y
2025,7,1.289944649,MIROC5_8.5,8.5,Y
2026,7,0.535990715,MIROC5_8.5,8.5,Y
2027,7,-0.027161598,MIROC5_8.5,8.5,Y
2028,7,0.720419884,MIROC5_8.5,8.5,Y
2029,7,1.567943573,MIROC5_8.5,8.5,Y
2030,7,1.082564354,MIROC5_8.5,8.5,Y
2031,7,-0.081665993,MIROC5_8.5,8.5,Y
2032,7,-0.727495193,MIROC5_8.5,8.5,Y
2033,7,0.265926361,MIROC5_8.5,8.5,Y
2034,7,0.847165108,MIROC5_8.5,8.5,Y
2035,7,1.070205688,MIROC5_8.5,8.5,Y
2036,7,0.355049133,MIROC5_8.5,8.5,Y
2037,7,0.014169693,MIROC5_8.5,8.5,Y
2038,7,1.43499279,MIROC5_8.5,8.5,Y
2039,7,1.032093048,MIROC5_8.5,8.5,Y
2040,7,0.639307022,MIROC5_8.5,8.5,Y
2041,7,0.994876862,MIROC5_8.5,8.5,Y
2042,7,0.763047218,MIROC5_8.5,8.5,Y
2043,7,1.372778893,MIROC5_8.5,8.5,Y
2044,7,1.79548645,MIROC5_8.5,8.5,Y
2045,7,0.235625267,MIROC5_8.5,8.5,Y
2046,7,0.101570129,MIROC5_8.5,8.5,Y
2047,7,1.682355881,MIROC5_8.5,8.5,Y
2048,7,0.952831268,MIROC5_8.5,8.5,Y
2049,7,1.18238163,MIROC5_8.5,8.5,Y
2050,7,-0.313944817,MIROC5_8.5,8.5,Y
2051,7,-1.001241207,MIROC5_8.5,8.5,Y
2052,7,0.260670662,MIROC5_8.5,8.5,Y
2053,7,1.664542198,MIROC5_8.5,8.5,Y
2054,7,2.558806419,MIROC5_8.5,8.5,Y
2055,7,2.661905289,MIROC5_8.5,8.5,Y
2056,7,0.870510101,MIROC5_8.5,8.5,Y
2057,7,-0.015040398,MIROC5_8.5,8.5,Y
2058,7,0.60665226,MIROC5_8.5,8.5,Y
2059,7,0.692504883,MIROC5_8.5,8.5,Y
2060,7,2.105932236,MIROC5_8.5,8.5,Y
2061,7,1.152127266,MIROC5_8.5,8.5,Y
2062,7,0.372392654,MIROC5_8.5,8.5,Y
2063,7,0.732110977,MIROC5_8.5,8.5,Y
2064,7,0.853553772,MIROC5_8.5,8.5,Y
2065,7,2.252547264,MIROC5_8.5,8.5,Y
2066,7,1.537272453,MIROC5_8.5,8.5,Y
2067,7,2.138781548,MIROC5_8.5,8.5,Y
2068,7,1.393222809,MIROC5_8.5,8.5,Y
2069,7,1.06016922,MIROC5_8.5,8.5,Y
