race_code,common_name,year,haul,haul_date,vessel,station,area_km2,district,section,start_latitude,start_longitude,avg_depth_fm,tow_distance_km,net_width_km,area_swept_km2,total_weight_kg,total_number_caught
21720,Pacific cod,1992,92010316,8/31/1992,Resolution,118,85.7,1,6,58.4697,-153.6693,77,1.9,0.0122,0.02258,155.58,66
21720,Pacific cod,1992,92010317,8/31/1992,Resolution,120,85.7,1,6,58.4962,-153.3715,98,1.3,0.0122,0.01581,25.86,8
21720,Pacific cod,1992,92010318,8/31/1992,Resolution,91,85.7,1,6,58.582,-153.3887,75,1.9,0.0122,0.02258,12.7,6
21720,Pacific cod,1992,92010319,8/31/1992,Resolution,90,80.3,1,6,58.5458,-153.5137,69,1.9,0.0122,0.02258,55.34,18
21720,Pacific cod,1992,92010320,9/1/1992,Resolution,144,60.7,1,6,58.4348,-153.9882,52,1.9,0.0122,0.02258,114.76,38
21720,Pacific cod,1992,92010321,9/1/1992,Resolution,60,85.7,1,6,58.6308,-153.3385,68,1.9,0.0122,0.02258,9.07,4
21720,Pacific cod,1992,92010322,9/1/1992,Resolution,61,85.7,1,6,58.6557,-153.2453,85,1.9,0.0122,0.02258,31.75,26
21720,Pacific cod,1992,92010323,9/1/1992,Resolution,31,83.7,1,6,58.7158,-153.2203,82,1.9,0.0122,0.02258,24.49,10
21720,Pacific cod,1992,92010324,9/1/1992,Resolution,2,85.6,1,6,58.7898,-153.2043,77,1.9,0.0122,0.02258,15.88,6
21720,Pacific cod,1992,92010325,9/2/1992,Resolution,121,85.7,1,6,58.4822,-153.1852,94,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1992,92010326,9/2/1992,Resolution,PMA,15.1,1,5,58.3008,-152.9498,65,1.5,0.0122,0.01806,9.07,3
21720,Pacific cod,1992,92010327,9/2/1992,Resolution,MAA,10.5,1,5,58.2173,-153.0875,76,1.9,0.0122,0.02258,5.44,1
21720,Pacific cod,1992,92010328,9/3/1992,Resolution,KUYB,2.6,1,5,57.7453,-153.2103,15,1.3,0.0122,0.01581,0,0
21720,Pacific cod,1992,92010329,9/3/1992,Resolution,KUYA,4.1,1,5,57.764,-153.1977,30,0.7,0.0122,0.00903,0,0
21720,Pacific cod,1992,92010330,9/3/1992,Resolution,KULB,2.7,1,5,57.8327,-153.2053,44,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1992,92010331,9/3/1992,Resolution,KULA,2.1,1,5,57.856,-153.2162,52,0.6,0.0122,0.00677,0,0
21720,Pacific cod,1992,92010332,9/3/1992,Resolution,KUN,2.8,1,5,57.8387,-153.3812,65,1.3,0.0122,0.01581,4.54,2
21720,Pacific cod,1992,92010333,9/3/1992,Resolution,KUO,8,1,5,57.8455,-153.405,78,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1992,92010334,9/3/1992,Resolution,KUP,13.3,1,5,57.8568,-153.4528,92,1.9,0.0122,0.02258,2.72,1
21720,Pacific cod,1992,92010335,9/3/1992,Resolution,KUT,9.4,1,5,57.825,-153.5188,98,1.9,0.0122,0.02258,15.88,6
21720,Pacific cod,1992,92010336,9/4/1992,Resolution,KUW,5.2,1,5,57,-153,38,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1992,92010337,9/4/1992,Resolution,KUV,4.1,1,5,57.7387,-153.5277,48,1.5,0.0122,0.01806,26.31,11
21720,Pacific cod,1992,92010338,9/4/1992,Resolution,KUU,13.7,1,5,57.7705,-153.509,88,1.9,0.0122,0.02258,13.61,5
21720,Pacific cod,1992,92010339,9/4/1992,Resolution,KUXB,4.1,1,5,57.7367,-153.3783,58,1.9,0.0122,0.02258,13.15,3
21720,Pacific cod,1992,92010340,9/4/1992,Resolution,KUXA,5.6,1,5,57.7692,-153.4078,70,1.3,0.0122,0.01581,9.53,7
21720,Pacific cod,1992,92010341,9/4/1992,Resolution,KUS,12.1,1,5,57.8775,-153.552,100,1.9,0.0122,0.02258,15.88,6
21720,Pacific cod,1992,92010342,9/4/1992,Resolution,KUQ,20.6,1,5,57.895,-153.5303,100,1.9,0.0122,0.02258,16.33,8
21720,Pacific cod,1992,92010343,9/5/1992,Resolution,UYO,3.4,1,5,57.5702,-153.7992,48,1.5,0.0122,0.01806,20.41,5
21720,Pacific cod,1992,92010344,9/5/1992,Resolution,UYEX,29.9,1,5,57.646,-153.9272,101,1.9,0.0122,0.02258,25.86,9
21720,Pacific cod,1992,92010345,9/5/1992,Resolution,UYBX,21.5,1,5,57.734,-153.9933,78,1.9,0.0122,0.02258,10.89,7
21720,Pacific cod,1992,92010346,9/5/1992,Resolution,UYFX,22.1,1,5,57.6715,-153.8392,80,1.5,0.0122,0.01806,12.7,4
21720,Pacific cod,1992,92010347,9/5/1992,Resolution,UYHX,4.1,1,5,57.6512,-153.753,51,1.7,0.0122,0.02032,0,0
21720,Pacific cod,1992,92010348,9/5/1992,Resolution,UYKX,13.9,1,5,57.584,-153.8848,69,1.7,0.0122,0.02032,1.81,1
21720,Pacific cod,1992,92010349,9/6/1992,Resolution,UYMX,20.8,1,5,57.5642,-153.8973,60,1.9,0.0122,0.02258,2.27,1
21720,Pacific cod,1992,92010350,9/6/1992,Resolution,UYQX,7.7,1,5,57.5015,-153.9107,80,1.9,0.0122,0.02258,31.75,12
21720,Pacific cod,1992,92010351,9/6/1992,Resolution,UYSS,6,1,5,57.4192,-153.8192,48,1.7,0.0122,0.02032,2.27,2
21720,Pacific cod,1992,92010352,9/6/1992,Resolution,UYT,2.8,1,5,57.5215,-153.7875,23,0.9,0.0122,0.01129,0,0
21720,Pacific cod,1993,93010001,6/17/1993,Resolution,KZK,21.4,1,1,57.9838,-152.552,105,1.9,0.0122,0.02258,43.09,12
21720,Pacific cod,1993,93010002,6/17/1993,Resolution,KZO,21.4,1,1,58.0123,-152.5592,107,1.9,0.0122,0.02258,44,13
21720,Pacific cod,1993,93010003,6/18/1993,Resolution,KZS,3.1,1,1,58.1353,-152.5855,52,1.9,0.0122,0.02258,44.45,13
21720,Pacific cod,1993,93010004,6/18/1993,Resolution,KZR,10.8,1,1,58.1285,-152.5857,64,1.9,0.0122,0.02258,23.59,7
21720,Pacific cod,1993,93010005,6/18/1993,Resolution,MONX,75.5,1,1,58.0293,-152.4923,105,1.9,0.0122,0.02258,9.07,1
21720,Pacific cod,1993,93010006,6/18/1993,Resolution,KZJ,21.4,1,1,57.9763,-152.6257,74,1.9,0.0122,0.02258,29.48,12
21720,Pacific cod,1993,93010007,6/19/1993,Resolution,283,132,1,1,57.9972,-151.9695,94,1.9,0.0122,0.02258,6.8,2
21720,Pacific cod,1993,93010008,6/19/1993,Resolution,284,82.4,1,1,58.0068,-151.809,77,1.9,0.0122,0.02258,13.61,4
21720,Pacific cod,1993,93010009,6/19/1993,Resolution,257,82.1,1,1,58.059,-151.6643,87,1.9,0.0122,0.02258,24.49,8
21720,Pacific cod,1993,93010010,6/19/1993,Resolution,256,82.1,1,1,58.0708,-151.8093,84,1.9,0.0122,0.02258,79.38,30
21720,Pacific cod,1993,93010011,6/19/1993,Resolution,255,128.3,1,1,58.0562,-151.976,72,1.9,0.0122,0.02258,33.57,11
21720,Pacific cod,1993,93010012,6/20/1993,Resolution,MOXX,42.5,1,1,58.159,-152.2393,95,1.3,0.0122,0.01581,7.71,2
21720,Pacific cod,1993,93010013,6/20/1993,Resolution,MOPX,47.7,1,1,58.0932,-152.2663,92,1.9,0.0122,0.02258,6.8,2
21720,Pacific cod,1993,93010014,6/20/1993,Resolution,MOLX,72.8,1,1,58.0855,-152.1592,94,1.9,0.0122,0.02258,6.8,2
21720,Pacific cod,1993,93010015,6/20/1993,Resolution,MOGX,65.9,1,1,57.9448,-152.1868,108,1.9,0.0122,0.02258,36.29,9
21720,Pacific cod,1993,93010016,6/20/1993,Resolution,MOEX,36.2,1,1,57.9482,-152.3717,66,1.5,0.0122,0.01806,15.42,3
21720,Pacific cod,1993,93010017,6/20/1993,Resolution,KZG,21.2,1,1,57.9478,-152.5968,72,1.9,0.0122,0.02258,30.84,9
21720,Pacific cod,1993,93010018,6/20/1993,Resolution,KZF,20.1,1,1,57.9437,-152.6853,62,1.5,0.0122,0.01806,16.78,6
21720,Pacific cod,1993,93010019,6/21/1993,Resolution,KZA,11.7,1,1,57.7643,-152.8843,21,1.9,0.0122,0.02258,22.23,7
21720,Pacific cod,1993,93010020,6/29/1993,Resolution,KZE,25.8,1,1,57.9237,-152.6748,53,1.9,0.0122,0.02258,9.07,3
21720,Pacific cod,1993,93010021,6/29/1993,Resolution,KZC,12.3,1,1,57.8613,-152.7475,35,1.7,0.0122,0.02032,2.72,1
21720,Pacific cod,1993,93010022,6/29/1993,Resolution,KZB,2.7,1,1,57.8088,-152.8677,30,1.5,0.0122,0.01806,37.65,9
21720,Pacific cod,1993,93010023,6/29/1993,Resolution,KZD,23.7,1,1,57.8792,-152.7932,51,1.5,0.0122,0.01806,14.52,6
21720,Pacific cod,1993,93010024,6/30/1993,Resolution,CHJ,11.3,1,1,57.7277,-152.384,58,1.9,0.0122,0.02258,34.02,15
21720,Pacific cod,1993,93010025,6/30/1993,Resolution,CHK,8.6,1,1,57.7267,-152.315,82,1.7,0.0122,0.02032,54.43,14
21720,Pacific cod,1993,93010026,6/30/1993,Resolution,369X,142.8,1,1,57.7518,-152.057,60,1.9,0.0122,0.02258,44,14
21720,Pacific cod,1993,93010027,6/30/1993,Resolution,CHG,32.8,1,1,57.6988,-152.1998,60,1.9,0.0122,0.02258,43.55,17
21720,Pacific cod,1993,93010028,6/30/1993,Resolution,CHL,14.1,1,1,57.729,-152.2393,99,1.9,0.0122,0.02258,244.94,57
21720,Pacific cod,1993,93010029,7/1/1993,Resolution,395,85.7,1,1,57.6928,-151.9347,63,1.9,0.0122,0.02258,19.05,5
21720,Pacific cod,1993,93010030,7/1/1993,Resolution,420,83.3,1,1,57.6138,-151.8023,69,1.9,0.0122,0.02258,89.81,26
21720,Pacific cod,1993,93010031,7/1/1993,Resolution,421,83.3,1,1,57.575,-151.6918,66,1.9,0.0122,0.02258,16.78,6
21720,Pacific cod,1993,93010032,7/1/1993,Resolution,444,83.5,1,1,57.5168,-151.6242,92,1.9,0.0122,0.02258,81.19,24
21720,Pacific cod,1993,93010033,7/1/1993,Resolution,443,83.5,1,1,57.5257,-151.7342,80,1.9,0.0122,0.02258,60.78,18
21720,Pacific cod,1993,93010034,7/1/1993,Resolution,CHF,12.7,1,1,57.6892,-152.3253,80,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010035,7/2/1993,Resolution,CHA,5.5,1,1,57.6193,-152.4282,28,1.9,0.0122,0.02258,33.11,13
21720,Pacific cod,1993,93010036,7/2/1993,Resolution,CHB,7.9,1,1,57.6525,-152.3785,50,1.9,0.0122,0.02258,3.63,1
21720,Pacific cod,1993,93010037,7/2/1993,Resolution,CHE,20.6,1,1,57.6802,-152.4443,11,1.1,0.0122,0.01355,2.72,2
21720,Pacific cod,1993,93010038,7/3/1993,Resolution,UGE,12.7,1,2,57.4113,-152.5965,54,1.9,0.0122,0.02258,9.07,2
21720,Pacific cod,1993,93010039,7/3/1993,Resolution,UGD,11,1,2,57.4315,-152.6128,53,1.9,0.0122,0.02258,9.53,2
21720,Pacific cod,1993,93010040,7/3/1993,Resolution,UGC,17.5,1,2,57.4548,-152.686,51,1.9,0.0122,0.02258,92.99,37
21720,Pacific cod,1993,93010041,7/3/1993,Resolution,UGB,5.8,1,2,57.4717,-152.756,51,1.9,0.0122,0.02258,60.78,22
21720,Pacific cod,1993,93010042,7/3/1993,Resolution,UGAD,4.4,1,2,57.4745,-152.8942,37,1.5,0.0122,0.01806,22.23,11
21720,Pacific cod,1993,93010043,7/4/1993,Resolution,UGAC,3.2,1,2,57.4563,-152.996,19,1.9,0.0122,0.02258,4.54,2
21720,Pacific cod,1993,93010044,7/4/1993,Resolution,UGAA,16,1,2,57.4957,-152.858,42,1.9,0.0122,0.02258,67.59,19
21720,Pacific cod,1993,93010045,7/4/1993,Resolution,UGF,15.8,1,2,57.4082,-152.5698,47,1.9,0.0122,0.02258,1.81,1
21720,Pacific cod,1993,93010046,7/4/1993,Resolution,UGG,11,1,2,57.3838,-152.4988,37,1.9,0.0122,0.02258,11.79,8
21720,Pacific cod,1993,93010047,7/4/1993,Resolution,UGJ,21,1,2,57.3672,-152.456,40,1.9,0.0122,0.02258,29.03,12
21720,Pacific cod,1993,93010048,7/4/1993,Resolution,486B,29.4,1,2,57.324,-152.417,41,1.9,0.0122,0.02258,41.28,22
21720,Pacific cod,1993,93010049,7/4/1993,Resolution,486A,25,1,2,57.2933,-152.4885,54,1.9,0.0122,0.02258,99.34,42
21720,Pacific cod,1993,93010050,7/4/1993,Resolution,UGM,16.8,1,2,57.317,-152.5368,56,1.9,0.0122,0.02258,14.97,7
21720,Pacific cod,1993,93010051,7/5/1993,Resolution,UGI,22.3,1,2,57.3672,-152.5453,52,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010053,7/5/1993,Resolution,510D,38,1,2,57.2795,-152.5343,55,1.9,0.0122,0.02258,37.2,12
21720,Pacific cod,1993,93010054,7/5/1993,Resolution,510C,21.5,1,2,57.2067,-152.5518,50,1.9,0.0122,0.02258,28.12,11
21720,Pacific cod,1993,93010055,7/5/1993,Resolution,534BX,20.8,1,2,57.1847,-152.5438,57,1.9,0.0122,0.02258,12.7,5
21720,Pacific cod,1993,93010056,7/5/1993,Resolution,533B,42.9,1,2,57.1647,-152.7177,77,1.9,0.0122,0.02258,117.94,39
21720,Pacific cod,1993,93010057,7/5/1993,Resolution,533A,42.9,1,2,57.1443,-152.7605,78,1.9,0.0122,0.02258,12.7,5
21720,Pacific cod,1993,93010058,7/6/1993,Resolution,534DX,29,1,2,57.1408,-152.5073,66,1.9,0.0122,0.02258,41.73,18
21720,Pacific cod,1993,93010059,7/6/1993,Resolution,535C,21.1,1,2,57.1297,-152.4683,81,1.9,0.0122,0.02258,62.6,25
21720,Pacific cod,1993,93010060,7/6/1993,Resolution,535D,21.4,1,2,57.1302,-152.4132,74,1.9,0.0122,0.02258,47.17,20
21720,Pacific cod,1993,93010061,7/6/1993,Resolution,535B,21.4,1,2,57.1598,-152.918,68,1.9,0.0122,0.02258,52.16,20
21720,Pacific cod,1993,93010062,7/6/1993,Resolution,535A,21.1,1,2,57.1672,-152.435,74,1.9,0.0122,0.02258,205.93,43
21720,Pacific cod,1993,93010063,7/6/1993,Resolution,511A,42,1,2,57.2085,-152.4678,58,1.9,0.0122,0.02258,8.16,3
21720,Pacific cod,1993,93010064,7/6/1993,Resolution,511B,42.9,1,2,57.198,-152.4083,43,1.1,0.0122,0.01355,3.18,2
21720,Pacific cod,1993,93010065,7/6/1993,Resolution,KLL,21.4,1,2,57.2087,-152.7692,72,1.9,0.0122,0.02258,26.76,11
21720,Pacific cod,1993,93010066,7/7/1993,Resolution,619,85.7,1,2,56.9272,-152.754,72,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010067,7/7/1993,Resolution,654,85.7,1,2,56.8577,-152.721,54,1.9,0.0122,0.02258,106.14,59
21720,Pacific cod,1993,93010068,7/7/1993,Resolution,655,85.7,1,2,56.8467,-152.5597,80,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010069,7/7/1993,Resolution,695,85.7,1,2,56.7547,-152.5543,80,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010070,7/7/1993,Resolution,696,85.7,1,2,56.7625,-152.4333,97,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010071,7/7/1993,Resolution,656,85.7,1,2,56.848,-152.4202,87,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010072,7/7/1993,Resolution,621,85.7,1,2,56.914,-152.4528,85,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010073,7/7/1993,Resolution,620,85.7,1,2,56.9025,-152.578,86,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010074,7/7/1993,Resolution,588,85.7,1,2,56.9892,-152.6097,86,1.9,0.0122,0.02258,4.99,2
21720,Pacific cod,1993,93010075,7/8/1993,Resolution,559,85.7,1,2,57.0903,-152.7203,86,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010076,7/8/1993,Resolution,560,85.7,1,2,57.0743,-152.5093,76,1.9,0.0122,0.02258,27.67,11
21720,Pacific cod,1993,93010077,7/8/1993,Resolution,561,85.7,1,2,57.0622,-152.451,80,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010078,7/8/1993,Resolution,589,85.7,1,2,56.9932,-152.4455,74,1.9,0.0122,0.02258,4.08,2
21720,Pacific cod,1993,93010079,7/8/1993,Resolution,587,85.7,1,2,56.9757,-152.7097,79,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010080,7/8/1993,Resolution,618A,42.9,1,3,56.9315,-152.8548,67,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010081,7/8/1993,Resolution,586,85.7,1,3,56.9508,-152.9203,68,1.9,0.0122,0.02258,0.91,1
21720,Pacific cod,1993,93010083,7/9/1993,Resolution,651,85.7,1,3,56.8453,-153.2472,94,1.9,0.0122,0.02258,29.03,10
21720,Pacific cod,1993,93010085,7/9/1993,Resolution,796,85.7,1,3,56.5003,-153.3362,43,1.1,0.0122,0.01355,8.16,4
21720,Pacific cod,1993,93010087,7/10/1993,Resolution,688,85.7,1,3,56.7232,-153.6667,84,1.9,0.0122,0.02258,59.87,21
21720,Pacific cod,1993,93010088,7/10/1993,Resolution,726,85.7,1,3,56.6982,-153.5863,84,1.9,0.0122,0.02258,31.75,11
21720,Pacific cod,1993,93010089,7/10/1993,Resolution,727,85.7,1,3,56.6725,-153.485,80,1.9,0.0122,0.02258,24.95,7
21720,Pacific cod,1993,93010090,7/10/1993,Resolution,728,85.7,1,3,56.6618,-153.3147,79,1.9,0.0122,0.02258,63.05,18
21720,Pacific cod,1993,93010091,7/10/1993,Resolution,729,85.7,1,3,56.6655,-153.1867,80,1.9,0.0122,0.02258,13.15,5
21720,Pacific cod,1993,93010092,7/10/1993,Resolution,761,85.7,1,3,56.6137,-153.3058,77,1.9,0.0122,0.02258,2.72,1
21720,Pacific cod,1993,93010094,7/10/1993,Resolution,760,85.7,1,3,56.5738,-153.4458,74,1.5,0.0122,0.01806,24.49,6
21720,Pacific cod,1993,93010095,7/11/1993,Resolution,725,85.7,1,3,56.6798,-153.833,54,1.9,0.0122,0.02258,101.61,47
21720,Pacific cod,1993,93010096,7/11/1993,Resolution,759,85.7,1,3,56.5632,-153.5388,79,1.9,0.0122,0.02258,42.18,16
21720,Pacific cod,1993,93010097,7/11/1993,Resolution,795,85.7,1,3,56.5172,-153.5272,72,1.9,0.0122,0.02258,111.59,33
21720,Pacific cod,1993,93010099,7/12/1993,Resolution,646B,16.5,1,4,56.8393,-154.379,32,1.9,0.0122,0.02258,6.35,3
21720,Pacific cod,1993,93010100,7/12/1993,Resolution,646C,27.9,1,4,56.8062,-154.4233,34,1.9,0.0122,0.02258,5.9,1
21720,Pacific cod,1993,93010101,7/12/1993,Resolution,646A,27.1,1,4,56.8317,-154.4645,37,1.9,0.0122,0.02258,11.34,3
21720,Pacific cod,1993,93010102,7/12/1993,Resolution,645B,34.3,1,4,56.823,-154.5005,35,1.9,0.0122,0.02258,2.27,1
21720,Pacific cod,1993,93010103,7/12/1993,Resolution,682B,21.7,1,4,56.7613,-154.508,38,1.9,0.0122,0.02258,6.8,0
21720,Pacific cod,1993,93010104,7/12/1993,Resolution,683A,22.2,1,4,56.7493,-154.4602,36,1.9,0.0122,0.02258,20.87,4
21720,Pacific cod,1993,93010105,7/12/1993,Resolution,683B,20.9,1,4,56.7485,-154.4118,34,1.9,0.0122,0.02258,13.61,3
21720,Pacific cod,1993,93010106,7/13/1993,Resolution,646D,37.4,1,4,56.8122,-154.341,29,1.9,0.0122,0.02258,14.52,3
21720,Pacific cod,1993,93010107,7/13/1993,Resolution,684A,21.7,1,4,56.7715,-154.3023,28,1.9,0.0122,0.02258,5.44,2
21720,Pacific cod,1993,93010108,7/13/1993,Resolution,683D,9.3,1,4,56.7338,-154.376,40,1.9,0.0122,0.02258,132.45,35
21720,Pacific cod,1993,93010109,7/13/1993,Resolution,684C,8.6,1,4,56.7348,-154.3128,37,1.9,0.0122,0.02258,55.34,18
21720,Pacific cod,1993,93010110,7/13/1993,Resolution,684B,10.3,1,4,56.762,-154.225,48,1.9,0.0122,0.02258,159.21,47
21720,Pacific cod,1993,93010111,7/13/1993,Resolution,ALA,3.1,1,4,56.7805,-154.1547,35,1.9,0.0122,0.02258,108.86,37
21720,Pacific cod,1993,93010112,7/14/1993,Resolution,ALD,13,1,4,56.8792,-154.1867,32,1.9,0.0122,0.02258,646.38,151
21720,Pacific cod,1993,93010113,7/14/1993,Resolution,ALBX,12.8,1,4,56.8322,-154.1907,25,1.9,0.0122,0.02258,26.76,12
21720,Pacific cod,1993,93010114,7/14/1993,Resolution,ALCA,8.1,1,4,56.8235,-154.1268,40,1.9,0.0122,0.02258,48.99,21
21720,Pacific cod,1993,93010115,7/14/1993,Resolution,ALF,21.4,1,4,56.86,-154.1512,29,1.9,0.0122,0.02258,0,0
21720,Pacific cod,1993,93010116,7/14/1993,Resolution,ALG,19.9,1,4,56.858,-154.1003,31,1.9,0.0122,0.02258,34.02,11
21720,Pacific cod,1993,93010118,7/14/1993,Resolution,ALH,16.1,1,4,56.885,-154.1197,37,1.9,0.0122,0.02258,3.18,2
21720,Pacific cod,1993,93010119,7/15/1993,Resolution,ALR,13.4,1,4,57.1185,-153.8217,68,1.9,0.0122,0.02258,24.95,5
21720,Pacific cod,1993,93010120,7/15/1993,Resolution,ALQ,14.4,1,4,57.0855,-153.9013,94,1.9,0.0122,0.02258,14.97,4
21720,Pacific cod,1993,93010121,7/15/1993,Resolution,ALP,18.4,1,4,57.0428,-153.9567,86,1.9,0.0122,0.02258,2.27,1
21720,Pacific cod,1993,93010122,7/15/1993,Resolution,ALO,16.8,1,4,56.9878,-153.9907,75,1.3,0.0122,0.01581,0,0
21720,Pacific cod,1993,93010123,7/15/1993,Resolution,ALJ,15.1,1,4,56.9158,-154.0063,39,1.9,0.0122,0.02258,25.86,5
21720,Pacific cod,1993,93010124,7/15/1993,Resolution,ALK,9.9,1,4,56.9313,-153.9563,35,1.9,0.0122,0.02258,5.9,2
21720,Pacific cod,1993,93010125,7/15/1993,Resolution,ALM,16.1,1,4,56.9383,-153.972,35,1.9,0.0122,0.02258,45.81,10
21720,Pacific cod,1993,93010126,7/15/1993,Resolution,ALL,8.2,1,4,56.9313,-154.0717,46,1.3,0.0122,0.01581,34.93,10
21720,Pacific cod,1993,93010127,7/15/1993,Resolution,ALI,16.6,1,4,56.9105,-154.0858,42,1.9,0.0122,0.02258,22.23,6
21720,Pacific cod,1993,93010128,7/16/1993,Resolution,608X,171.5,1,4,56.8315,-155.1258,53,1.3,0.0122,0.01581,4.54,1
21720,Pacific cod,1993,93010129,7/16/1993,Resolution,678X,171.5,1,4,56.7452,-155.1683,44,0.9,0.0122,0.01129,63.96,15
21720,Pacific cod,1993,93010130,7/16/1993,Resolution,677X,170.5,1,4,56.7095,-155.3075,65,1.1,0.0122,0.01355,9.53,3
21720,Pacific cod,1993,93010131,7/16/1993,Resolution,676X,171.5,1,4,56.6672,-155.4902,114,1.1,0.0122,0.01355,0,0
21720,Pacific cod,1993,93010132,7/16/1993,Resolution,752,85.5,1,4,56.5917,-155.3753,42,1.1,0.0122,0.01355,142.88,50
21720,Pacific cod,1993,93010133,7/16/1993,Resolution,750X,171.5,1,4,56.5935,-155.4818,52,1.3,0.0122,0.01581,68.95,24
21720,Pacific cod,1993,93010134,7/16/1993,Resolution,783,85.7,1,4,56.5037,-155.506,37,1.1,0.0122,0.01355,242.22,89
21720,Pacific cod,1993,93010135,7/16/1993,Resolution,781X,171.5,1,4,56.4967,-155.6427,55,1.1,0.0122,0.01355,92.53,32
21720,Pacific cod,1993,93010136,7/16/1993,Resolution,815X,171.5,1,4,56.4193,-155.7918,76,1.1,0.0122,0.01355,34.93,10
21720,Pacific cod,1993,93010137,7/17/1993,Resolution,817,85.7,1,4,56.3872,-155.5135,32,1.3,0.0122,0.01581,24.95,9
21720,Pacific cod,1993,93010138,7/17/1993,Resolution,816X,171.5,1,4,56.3825,-155.6285,38,1.3,0.0122,0.01581,26.76,6
21720,Pacific cod,1993,93010139,7/17/1993,Resolution,850,85.7,1,4,56.3313,-155.5352,32,1.3,0.0122,0.01581,21.32,6
21720,Pacific cod,1993,93010140,7/17/1993,Resolution,883,85.7,1,4,56.2675,-155.5142,29,1.1,0.0122,0.01355,3.63,1
21720,Pacific cod,1993,93010141,7/17/1993,Resolution,882,85.7,1,4,56.2522,-155.6307,33,1.5,0.0122,0.01806,0,0
21720,Pacific cod,1993,93010142,7/17/1993,Resolution,881X,171.5,1,4,56.2205,-155.7708,38,1.5,0.0122,0.01806,41.28,9
21720,Pacific cod,1993,93010143,7/17/1993,Resolution,912,85.7,1,4,56.153,-155.6892,33,1.7,0.0122,0.02032,0,0
21720,Pacific cod,1993,93010144,7/18/1993,Resolution,946,85.7,1,3,56.0968,-154.8697,54,1.9,0.0122,0.02258,29.94,14
21720,Pacific cod,1993,93010145,7/18/1993,Resolution,947,85.7,1,3,56.0982,-154.7118,70,0.9,0.0122,0.01129,2.27,1
21720,Pacific cod,1993,93010146,7/18/1993,Resolution,918,85.7,1,3,56.1863,-154.7672,42,1.9,0.0122,0.02258,68.04,20
21720,Pacific cod,1993,93010147,7/18/1993,Resolution,920,85.7,1,3,56.1507,-154.3987,78,1.9,0.0122,0.02258,17.69,5
21720,Pacific cod,1993,93010148,7/18/1993,Resolution,891,85.7,1,3,56.2418,-154.2692,69,1.9,0.0122,0.02258,19.05,5
21720,Pacific cod,1993,93010149,7/19/1993,Resolution,892,85.7,1,3,56.2563,-154.094,74,1.9,0.0122,0.02258,77.57,22
21720,Pacific cod,1993,93010150,7/21/1993,Resolution,THK,16.5,1,3,57.1447,-153.4937,56,1.9,0.0122,0.02258,55.34,16
21720,Pacific cod,1993,93010151,7/21/1993,Resolution,THJ,17.8,1,3,57.0632,-153.4577,61,1.9,0.0122,0.02258,65.32,27
21720,Pacific cod,1993,93010152,7/21/1993,Resolution,THH,19.2,1,3,57.0433,-153.4078,60,1.9,0.0122,0.02258,26.31,8
21720,Pacific cod,1993,93010153,7/21/1993,Resolution,THG,21.1,1,3,57.0062,-153.4693,67,1.9,0.0122,0.02258,62.6,14
21720,Pacific cod,1993,93010154,7/21/1993,Resolution,THDX,28.6,1,3,56.9815,-153.4727,71,1.9,0.0122,0.02258,43.09,12
21720,Pacific cod,1993,93010155,7/21/1993,Resolution,THI,21.6,1,3,57.0677,-153.5875,50,1.9,0.0122,0.02258,34.02,9
21720,Pacific cod,1993,93010156,7/22/1993,Resolution,THFA,22.3,1,3,57.022,-153.5847,40,1.7,0.0122,0.02032,55.79,17
21720,Pacific cod,1993,93010157,7/22/1993,Resolution,THCX,19.6,1,3,56.9437,-153.5065,72,1.7,0.0122,0.02032,4.54,2
21720,Pacific cod,1993,93010158,7/22/1993,Resolution,THA,15.1,1,3,56.8915,-153.7017,28,1.9,0.0122,0.02258,51.71,10
21720,Pacific cod,1993,93010159,7/22/1993,Resolution,THB,9.6,1,3,56.917,-153.5968,51,1.9,0.0122,0.02258,15.42,6
21720,Pacific cod,1993,93010160,7/22/1993,Resolution,614,61.2,1,3,56.9095,-153.4638,77,1.9,0.0122,0.02258,3.63,1
21720,Pacific cod,1993,93010161,7/22/1993,Resolution,615,99.5,1,3,56.9177,-153.4042,78,1.9,0.0122,0.02258,39.92,11
